"Location","Supply Source","Item #","Name","Qty. On Hand","Par Level","Min Level","Reorder Qty","Custom #"," Bin #"," Price"," GL #"," Pack Count"," Custom 1"," Custom 2"," Custom 3"," Ext. Price"
"Sumner Machinery part","Unifiller","10033-00","Actuator","1","0","0","0","PART","92","45.00","","1","Cake Station","","","45.00"
"Sumner Machinery part","Westmark","15684","Complete assembly of label roll","1","0","0","0","PART","94","1100.00","","1","Label Machine","","","1100.00"
"Sumner Machinery part","Westmark","FB-012-0803","Roller Drive","2","0","0","0","PART","95","147.00","","1","Label Machine","","","294.00"
"Sumner Machinery part","Westmark","FB-012-898","Senser clear product","1","0","0","0","PART","96","150.00","","1","Label Machine","","","150.00"
"Sumner Machinery part","Westmark","FB-012-0*01","Fuse","8","0","0","0","PART","97","5.00","","1","Label Machine","","","40.00"
"Sumner Machinery part","Westmark","FB-012-792","Hugger Belts","4","0","0","0","PART","98","350.00","","1","Label Machine","","","1400.00"
"Sumner Machinery part","Cleveland Equipment","558FD-Belt","Belts","4","0","0","0","PART","101","100.00","","1","Folding carton saler","","","400.00"
"Sumner Machinery part","International Belt & Rubber","Custom","Belts","2","0","0","0","PART","109","329.10","","1","evolabel machine","","","658.20"
"Sumner Machinery part","International Belt & Rubber","Bestpack","Belts","2","0","0","0","PART","108","311.79","","1","Bestpack machine","","","623.58"
"Sumner Machinery part","Unifiller","80462-00K","Sonolight Valve","6","0","0","0","PART","113","300.00","","1","Multi-Station","","","1800.00"
"Sumner Machinery part","Unifiller","81417-00","Senser","2","0","0","0","PART","114","180.00","","1","Multi-Station","","","360.00"
"Sumner Machinery part","Unifiller","80419-00","Timer relay","2","0","0","0","PART","115","100.00","","1","Multi Station","","","200.00"
"Sumner Machinery part","Unifiller","5985","Fittings","25","0","0","0","PART","116","15.00","","1","Multi Station","","","375.00"
"Sumner Machinery part","Unifiller","75542","Hose","1","0","0","0","PART","117","10.00","","1","Multi Station","","","10.00"
"Sumner Machinery part","Unifiller","17202-00","Gasket","2","0","0","0","PART","118","118.42","","1","Multi Station","","","236.84"
"Sumner Machinery part","Unifiller","25546","Fues","14","0","0","0","PART","119","10.00","","1","Multi Station","","","140.00"
"Sumner Machinery part","Bestpack","AC220502","Mandrel, Plastic 2"" Roller rubber","2","0","0","0","PART","134","27.00","","1","Bestpack machine","","","54.00"
"Sumner Machinery part","Bestpack","1889","Fittings","13","0","0","0","PART","135","7.00","","1","Bestpack machine","","","91.00"
"Sumner Machinery part","Bestpack","2920127","Cylinder","1","0","0","0","PART","136","215.39","","1","Bestpack machine","","","215.39"
"Sumner Machinery part","Bestpack","2728406","Bearing Rod end","3","0","0","0","PART","137","18.49","","1","Bestpack machine","","","55.47"
"Sumner Machinery part","Bestpack","287115","Contact Switch stop","1","0","0","0","PART","138","20.00","","1","Bestpack machine","","","20.00"
"Sumner Machinery part","Apex Motion","A90940-00","Vacuum Cup","10","0","0","0","PART","139","35.84","","1","Robot Arm P","","","358.40"
"Sumner Machinery part","Apex Motion","89874","Cable","2","0","0","0","PART","140","150.00","","1","Robot Arm P& M","","","300.00"
"Sumner Machinery part","Apex Motion","A90863-00","V-Belt","11","0","0","0","PART","141","11.75","","1","Robot Arm P","","","129.25"
"Sumner Machinery part","Apex Motion","6528","Rell Nunt","2","0","0","0","PART","142","80.00","","1","Robot Arm M","","","160.00"
"Sumner Machinery part","Apex Motion","4668","Senser","2","0","0","0","PART","143","250.00","","1","Robot Arm M","","","500.00"
"Sumner Machinery part","Apex Motion","A90836-00","Vacuum Generator","5","0","0","0","PART","144","58.48","","1","Robot Arm P","","","292.40"
"Sumner Machinery part","Apex Motion","A60371-00","Pneumatic Fitting","5","0","0","0","PART","145","13.76","","1","Robot Arm P","","","68.80"
"Sumner Machinery part","Apex Motion","A90944-00","Guide Carriage","1","0","0","0","PART","146","37.02","","1","Robot Arm P","","","37.02"
"Sumner Machinery part","Apex Motion","A68222-00","Sensor Reflector","1","0","0","0","PART","147","313.27","","1","Robot Arm P","","","313.27"
"Sumner Machinery part","Home Depot","1258","Clips for piping","35","0","0","0","PART","148","0.50","","1","for piping","","","17.50"
"Sumner Machinery part","Home Depot","456","3-Way copper pipe connection","8","0","0","0","PART","149","2.00","","1","for Air piping","","","16.00"
"Sumner Machinery part","Home Depot","852","3-Way copper pipe connection","16","0","0","0","PART","150","2.00","","1","for Air piping 1","","","32.00"
"Sumner Machinery part","Home Depot","357","3-Way copper pipe connection","8","0","0","0","PART","151","5.00","","1","For Air piping 1""","","","40.00"
"Sumner Machinery part","Home Depot","753","90 Degree Elbow","7","0","0","0","PART","152","3.50","","1","For Air piping 3","","","24.50"
"Sumner Machinery part","Home Depot","159","90 Degree Elbow","4","0","0","0","PART","153","2.50","","1","For Air piping 1","","","10.00"
"Sumner Machinery part","Home Depot","145","Fittings","5","0","0","0","PART","155","6.00","","1","For air piping 1""","","","30.00"
"Sumner Machinery part","Home Depot","364","Pipe connetor","11","0","0","0","PART","156","3.00","","1","For air piping 1""","","","33.00"
"Sumner Machinery part","Home Depot","985","Shut off Valve","5","0","0","0","PART","157","25.00","","1","For air piping 1""","","","125.00"
"Sumner Machinery part","Webstaurant Store","00-437433","shoe saddle","3","0","0","0","PART","160","6.00","","1","for mixer guard","","","18.00"
"Sumner Machinery part","Webstaurant Store","00-938684","Fixed shoe","2","0","0","0","PART","161","15.00","","1","for mixer guard","","","30.00"
"Sumner Machinery part","Partstown","80302-12","Ignitor hot surface","4","0","0","0","PART","162","40.00","","1","for Ovens","","","160.00"
"Sumner Machinery part","Partstown","LBC41100-36-6","Flame Senso rod","4","0","0","0","PART","163","40.00","","1","for Ovens","","","160.00"
"Sumner Machinery part","LBC Bakery Equipment","LBC72602-24-3","Door Side gaskit gray","1","0","0","0","PART","164","70.00","","1","for Ovens","","","70.00"
"Sumner Machinery part","LBC Bakery Equipment","LBC2602-24-2","Door top, header kit","1","0","0","0","PART","165","75.00","","1","for Ovens","","","75.00"
"Sumner Machinery part","D&R Packaging Inc","AVS-5322-120A","Solenoid Valve","1","0","0","0","PART","167","50.00","","1","Cooling tunnel","","","50.00"
"Sumner Machinery part","D&R Packaging Inc","D&R","Pressure Relief Valve","1","0","0","0","PART","168","105.00","","1","Cooling tunnel","","","105.00"
"Sumner Machinery part","D&R Packaging Inc","5412","Inductive Switch","3","0","0","0","PART","169","103.00","","1","Cooling tunnel","","","309.00"
"Sumner Machinery part","LBC Bakery Equipment","72602-24-3R","Side Gaskets Red","3","0","0","0","PART","170","64.76","","1","LBC Oven","","","194.28"
"Sumner Machinery part","LBC Bakery Equipment","72602-24-2R","Gasket top door","1","0","0","0","PART","171","37.37","","1","LBC Oven","","","37.37"
"Sumner Machinery part","LBC Bakery Equipment","70200-11","Bushing 1.53""","4","0","0","0","PART","172","90.12","","1","LBC Oven","","","360.48"
"Sumner Machinery part","LBC Bakery Equipment","70200-12","Washer Floro","10","0","0","0","PART","173","38.58","","1","LBC Oven","","","385.80"
"Sumner Machinery part","LBC Bakery Equipment","70200-14","Thrust Washer","6","0","0","0","PART","174","25.75","","1","LBC Oven","","","154.50"
"Sumner Machinery part","LBC Bakery Equipment","73000-06a","Rotation Shaft Geer","2","0","0","0","PART","175","24.92","","1","LBC Oven","","","49.84"
"Sumner Machinery part","Amazon","Coospider","Pest attracting light","4","0","0","0","PART","177","8.00","","1","for Flies light","","","32.00"
"Sumner Machinery part","Home Depot","Taylor","Thermometor","2","0","0","0","PART","178","8.00","","1","For freezer","","","16.00"
"Sumner Machinery part","Home Depot","856","Air Fitting Female","12","0","0","0","PART","179","1.00","","1","for Air hoes","","","12.00"
"Sumner Machinery part","Home Depot","454","Air Fitting male","12","0","0","0","PART","180","1.00","","1","for Air hoes","","","12.00"
"Sumner Machinery part","Home Depot","236","Air Fitting male","33","0","0","0","PART","181","1.00","","1","for Air hoes","","","33.00"
"Sumner Machinery part","Home Depot","896","Air Fitting Female","18","0","0","0","PART","182","1.00","","1","For Air hoes","","","18.00"
"Sumner Machinery part","Home Depot","124","Piping tape","3","0","0","0","PART","183","0.50","","1","Tape for pipe","","","1.50"
"Sumner Machinery part","LBC Bakery Equipment","30200-68-A","Actuator Roll-in Rack oven","1","0","0","0","PART","184","186.87","","1","LBC Oven","","","186.87"
"Sumner Machinery part","Home Depot","457","Pneumatic Fitting","11","0","0","0","PART","186","1.00","","1","0","","","11.00"
"Sumner Machinery part","Home Depot","135","Farwind","4","0","0","0","PART","187","4.00","","1","0","","","16.00"
"Sumner Machinery part","Westmark","ELP100050","Belt","1","0","0","0","PART","188","33.00","","1","Evolabel machine","","","33.00"
"Sumner Machinery part","Amazon","1547","Upunch ink","5","0","0","0","PART","189","10.00","","1","Upunch machine","","","50.00"
"Sumner Machinery part","D&R Packaging Inc","4568","Delrin","2","0","0","0","PART","190","100.00","","1","Cooling tunnel","","","200.00"
"Sumner Machinery part","Westmark","ELC100045","Stepper motor","1","0","0","0","PART","191","363.00","","1","Evolabel machine","","","363.00"
"Sumner Machinery part","Westmark","ELAP110090","Applicator Pad","1","0","0","0","PART","192","380.00","","1","Evolabel machine","","","380.00"
"Sumner Machinery part","Westmark","5610","Dispensing Edge","1","0","0","0","PART","193","38.00","","1","Evolabel machine","","","38.00"
"Sumner Machinery part","Westmark","ELP101170","Brake Band","1","0","0","0","PART","194","53.00","","1","Evolabel machine","","","53.00"
"Sumner Machinery part","LBC Bakery Equipment","70104-01","Air Switch Hose","5","0","0","0","PART","195","7.06","","1","LBC Oven","","","35.30"
"Sumner Machinery part","LBC Bakery Equipment","80300-20","Ignition control","0","0","0","0","PART","196","183.30","","1","LBC Oven","","","0.00"
"Sumner Machinery part","LBC Bakery Equipment","150-158b","Upper lower micro switch","2","0","0","0","PART","197","17.66","","1","LBC Oven","","","35.32"
"Sumner Machinery part","LBC Bakery Equipment","73500-04","Collar rack keeper bar","4","0","0","0","PART","198","10.68","","1","LBC Oven","","","42.72"
"Sumner Machinery part","LBC Bakery Equipment","150-159-1A","Pointer Assenbly","1","0","0","0","PART","199","30.89","","1","LBC Oven","","","30.89"
"Sumner Machinery part","LBC Bakery Equipment","30301-02","Switch lift door","1","0","0","0","PART","200","17.44","","1","LBC Oven","","","17.44"
"Sumner Machinery part","LBC Bakery Equipment","50803-004","Lifter Pin","2","0","0","0","PART","201","5.07","","1","LBC Oven","","","10.14"
"Sumner Machinery part","LBC Bakery Equipment","0321","3/4"" ID Hose Clamp","2","0","0","0","PART","202","15.42","","1","LBC Oven","","","30.84"
"Sumner Machinery part","LBC Bakery Equipment","70101-103","1"" Flex pipe","2","0","0","0","PART","203","14.00","","1","LBC Oven","","","28.00"
"Sumner Machinery part","LBC Bakery Equipment","Ns2-0000-01","Adjustable air swich","3","0","0","0","PART","204","13.20","","1","LBC Oven","","","39.60"
"Sumner Machinery part","LBC Bakery Equipment","50803-002","Drive Collr","1","0","0","0","PART","205","21.00","","1","Robot Arm M","","","21.00"
"Sumner Machinery part","LBC Bakery Equipment","80505-14","Gas Valve","1","0","0","0","PART","206","40.15","","1","LBC Oven","","","40.15"
"Sumner Machinery part","LBC Bakery Equipment","30707-03","Blower motor overload","1","0","0","0","PART","207","110.80","","1","LBC Oven","","","110.80"
"Sumner Machinery part","LBC Bakery Equipment","30701-05","Relat 24 V coil","1","0","0","0","PART","208","18.00","","1","LBC Oven","","","18.00"
"Sumner Machinery part","LBC Bakery Equipment","123655","Thermel overload","1","0","0","0","PART","209","0.00","","1","LBC Oven","","","0.00"
"Sumner Machinery part","LBC Bakery Equipment","30301-15","Rack Rotation Switch","5","0","0","0","PART","210","19.20","","1","LBC Oven","","","96.00"
"Sumner Machinery part","LBC Bakery Equipment","30308-05-A","Air flow Switch","1","0","0","0","PART","211","7.50","","1","LBC Oven","","","7.50"
"Sumner Machinery part","Home Depot","30A 250V 4 p","Locking Female plug","2","0","0","0","PART","218","17.50","","1","Electrical","","","35.00"
"Sumner Machinery part","LBC Bakery Equipment","31602-20A","Light Fixture","7","0","0","0","PART","220","15.00","","1","LBC Oven","","","105.00"
"Sumner Machinery part","Capital City Caster","8951","Oven Racks just wheel","68","0","0","0","PART","Box 1","7.79","","1","Oven Racks wheels","","","529.72"
"Sumner Machinery part","Capital City Caster","0012","Oven Racks wheels with Caster","36","0","0","0","PART","Box 2","9.50","","1","Oven Racks wheels","","","342.00"
"Sumner Machinery part","Capital City Caster","015","Oven Racks black wheels with casters","13","0","0","0","PART","Box 3","11.00","","1","Oven Racks wheels","","","143.00"
"Sumner Machinery part","Capital City Caster","009","Small mixer dolly wheels and casters","13","0","0","0","PART","Box 4","9.00","","1","Mixer dolly","","","117.00"
"Sumner Machinery part","Capital City Caster","007","Standerd wheels and casters","3","0","0","0","PART","Box 5","8.00","","1","Custom","","","24.00"
"Sumner Machinery part","Capital City Caster","0321","Standerd wheels and casters","4","0","0","0","PART","Box 6","15.00","","1","Custom","","","60.00"
"Sumner Machinery part","Capital City Caster","2560","Big Mixer dolly wheels and caster","44","0","0","0","PART","Box 7","4.00","","1","Big mixer dolly","","","176.00"
"Sumner Machinery part","Capital City Caster","0125","Standerd wheels and casters","8","0","0","0","PART","Box 8","8.00","","1","Custom","","","64.00"
"Sumner Machinery part","Capital City Caster","845","Standerd wheels and casters","16","0","0","0","PART","Box 9","7.75","","1","Custom","","","124.00"
"Sumner Machinery part","Home Depot","3640","Food Grade Grease","6","0","0","0","PART","Box 10","10.00","","1","Lubricant","","","60.00"
"Sumner Machinery part","Cleveland Equipment","T263-ASM","Tape Mandrel Assembly","1","0","0","0","PART","120","55.00","","1","Folding Ct Seller","","","55.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-140-2","2"" Blade","4","0","0","0","PART","121","15.00","","1","Folding Ct Seller","","","60.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-144","Protective Cover Spring","2","0","0","0","PART","122","5.00","","1","Folding Ct Seller","","","10.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-112-2","2"" Idler Roller Assem","1","0","0","0","PART","123","45.00","","1","Folding Ct Seller","","","45.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-109-2","2"" one way Roller Assem","0","0","0","0","PART","124","65.00","","1","Folding Ct Seller","","","0.00"
"Sumner Machinery part","Cleveland Equipment","MSx8","Screw","12","0","0","0","PART","125","5.00","","1","Folding Ct Seller","","","60.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-143","Cover Shaft Bush","4","0","0","0","PART","126","5.00","","1","Folding Ct Seller","","","20.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-113-2","Idler Shaft Tension Spring","4","0","0","0","PART","127","5.00","","1","Folding Ct Seller","","","20.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-120-2","2"" Rubber Roller Sleeve","2","0","0","0","PART","128","10.00","","1","Folding Ct Seller","","","20.00"
"Sumner Machinery part","Cleveland Equipment","TDQII-146","Tension Spring","4","0","0","0","PART","129","10.00","","1","Folding Ct Seller","","","40.00"
"Sumner Machinery part","Cleveland Equipment","10305235","Rod, Suction cup","1","0","0","0","PART","130","45.00","","1","Folding Ct Seller","","","45.00"
"Sumner Machinery part","Cleveland Equipment","CV313000","Bushing, screw rod suction cup m65","1","0","0","0","PART","130","10.00","","1","Folding Ct Seller","","","10.00"
"Sumner Machinery part","Cleveland Equipment","CV314000","Nut, Hex Bumper","1","0","0","0","PART","130","22.10","","1","Folding Ct Seller","","","22.10"
"Sumner Machinery part","Cleveland Equipment","CV314001","Washer, Black M31x3","1","0","0","0","PART","130","0.50","","1","Folding Ct Seller","","","0.50"
"Sumner Machinery part","Cleveland Equipment","2851005","Sensor, proximity","1","0","0","0","PART","132","22.00","","1","Folding Ct Seller","","","22.00"
"Sumner Machinery part","Cleveland Equipment","2852035","Sensor, Magnetic","2","0","0","0","PART","132","41.99","","1","Folding Ct Seller","","","83.98"
"Sumner Machinery part","Cleveland Equipment","10096-2","Spring, main","1","0","0","0","PART","133","7.44","","1","Folding Ct Seller","","","7.44"
"Sumner Machinery part","Cleveland Equipment","10122","Blade Cutter2""","1","0","0","0","PART","133","6.10","","1","Folding Ct Seller","","","6.10"
"Sumner Machinery part","D&R Packaging Inc","1200720171","Sensor cable for cooling tunnel","2","0","0","0","PART","166","50.00","","1","tunnel sensor Cable","","","100.00"
"Sumner Machinery part","Home Depot","652","Fittings","4","0","0","0","PART","154","2.00","","1","Air piping 1 to 4","","","8.00"
